locationId,name,latitude,longitude,fullAddress,postalCode,isLocalChef,isPremium,rating,reviewCount,telephone,url,Avg_sentiment,Sentiment_label,combined_cuisines
25175520,Cafe Kandyana,7.288782,80.64475,"34J Sangaraja Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 76 669 1454,/Restaurant_Review-g304138-d25175520-Reviews-Cafe_Kandyana-Kandy_Kandy_District_Central_Province.html,0.70555,Positive,
13923609,Canishka's Eatery,7.29572,80.63677,"30 E L Senanayake Veediya Located infront of Kataragama temple, Kandy 20000 Sri Lanka",20000.0,0,0,4.9,11,+94 76 298 7461,/Restaurant_Review-g304138-d13923609-Reviews-Canishka_s_Eatery-Kandy_Kandy_District_Central_Province.html,0.7665181818181818,Positive,Healthy
16787434,"Deck on the hills "" Restaurant & Chill-out lounge """,7.284793,80.62052,"76A George E De silva lane, Kandy., Kandy 20000 Sri Lanka",20000.0,0,0,3.0,2,+94 77 713 9904,/Restaurant_Review-g304138-d16787434-Reviews-Deck_on_the_hills_Restaurant_Chill_out_lounge-Kandy_Kandy_District_Central_Provi.html,0.18095,Positive,"American, Cafe, European, Asian, Sri Lankan"
26630770,The Benchars,7.321834,80.62375,"153/c,kurunagala Road,katugastota Kurunala Road,katugastota, Kandy 20800 Sri Lanka",20800.0,0,0,5.0,2,,/Restaurant_Review-g304138-d26630770-Reviews-The_Benchars-Kandy_Kandy_District_Central_Province.html,0.80165,Positive,"Seafood, Asian, Sri Lankan, Sicilian, Southern-Italian"
14088077,LYBS Cafe,7.27859,80.61716,"742A Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,2,+94 77 780 0410,/Restaurant_Review-g304138-d14088077-Reviews-LYBS_Cafe-Kandy_Kandy_District_Central_Province.html,0.027500000000000024,Neutral,"Cafe, Asian, Sri Lankan"
25403411,Colonial Kitchen,7.287652,80.624,"25 George E De Silva Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,2,+94 77 687 5200,/Restaurant_Review-g304138-d25403411-Reviews-Colonial_Kitchen-Kandy_Kandy_District_Central_Province.html,0.9302,Positive,"Indian, Asian, Sri Lankan"
20568979,The Busy Bee,7.297448,80.63716,"163 D S Senanayake, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 75 629 8290,/Restaurant_Review-g304138-d20568979-Reviews-The_Busy_Bee-Kandy_Kandy_District_Central_Province.html,0.7902,Positive,"Cafe, Seafood, Asian, Street Food, Sri Lankan"
10735756,Cafe 7,7.293578,80.638756,"No 7 Temple Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,101,+94 77 787 7199,/Restaurant_Review-g304138-d10735756-Reviews-Cafe_7-Kandy_Kandy_District_Central_Province.html,0.34398811881188124,Positive,"Cafe, Diner"
32890409,Kandyan Dish,7.294201,80.63722,"No 107 Colombo Street Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,,/Restaurant_Review-g304138-d32890409-Reviews-Kandyan_Dish-Kandy_Kandy_District_Central_Province.html,0.9217,Positive,"Chinese, Indian, European, Asian, Thai, Mongolian, Sri Lankan"
8084399,Kandy Supreme Hotel,7.290954,80.63676,"63 Rajapihilla Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,3.5,8,,/Restaurant_Review-g304138-d8084399-Reviews-Kandy_Supreme_Hotel-Kandy_Kandy_District_Central_Province.html,0.4077375,Positive,"Chinese, European, Asian, Sri Lankan"
17838883,Ceyloni Lounge : Restaurant & Pub,7.287384,80.65533,"352/H off Dhamaraja Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,5,+94 81 2 240400,/Restaurant_Review-g304138-d17838883-Reviews-Ceyloni_Lounge_Restaurant_Pub-Kandy_Kandy_District_Central_Province.html,0.5328,Positive,"Bar, Cafe, International, Asian, Pub, Sri Lankan"
23410516,The Boba House,7.290677,80.64611,"31c Anagarika Dharmapala Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 76 654 3907,/Restaurant_Review-g304138-d23410516-Reviews-The_Boba_House-Kandy_Kandy_District_Central_Province.html,0.9118,Positive,"Asian, Taiwanese"
7256116,Green Park Holdings (Pvt) Ltd.,7.29432,80.63684,"Colombo Street # 398, Kandy 20000 Sri Lanka",20000.0,0,0,4.3,12,+94 81 4 950100,/Restaurant_Review-g304138-d7256116-Reviews-Green_Park_Holdings_Pvt_Ltd-Kandy_Kandy_District_Central_Province.html,0.3926454545454545,Positive,"Chinese, NorthWestern Chinese"
19653058,Downtown Cafe,7.29274,80.63041,"No 257 Peradeniya Road, Kandy., Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 76 940 2130,/Restaurant_Review-g304138-d19653058-Reviews-Downtown_Cafe-Kandy_Kandy_District_Central_Province.html,0.7222,Positive,"Chinese, American, Asian, Sri Lankan"
23946941,Savoury Cake,7.287806,80.624535,"46D George E De Silva Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 76 160 6907,/Restaurant_Review-g304138-d23946941-Reviews-Savoury_Cake-Kandy_Kandy_District_Central_Province.html,0.9201,Positive,"Pizza, Cafe, Fast Food"
11931051,Waahalkada,7.236681,80.20797,"# 322, Kandy Road, Warakapola, Kandy 71600 Sri Lanka",71600.0,0,0,3.4,8,+94 71 815 0355,/Restaurant_Review-g304138-d11931051-Reviews-Waahalkada-Kandy_Kandy_District_Central_Province.html,0.36045,Positive,International
1133660,History Restaurant,7.2906,80.64612,"27A Anagarika Dharmapala Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,3.2,119,+94 81 4 470642,/Restaurant_Review-g304138-d1133660-Reviews-History_Restaurant-Kandy_Kandy_District_Central_Province.html,0.18501333333333334,Positive,"Asian, Sri Lankan"
13309815,Salgadu Bakers,7.294954,80.63697,"No 6 Kotugodalla Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.7,9,+94 70 258 5752,/Restaurant_Review-g304138-d13309815-Reviews-Salgadu_Bakers-Kandy_Kandy_District_Central_Province.html,0.5109222222222223,Positive,International
12186636,Kassapa's Dream Restaurant,7.292648,80.64605,"7 2 Sangamiththa Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,10,+94 81 2 234369,/Restaurant_Review-g304138-d12186636-Reviews-Kassapa_s_Dream_Restaurant-Kandy_Kandy_District_Central_Province.html,0.87324,Positive,
12451785,Kandy Willows Restaurant,7.279182,80.61941,"No 483 1/1, William Gopallawa Mawatha, Kandy Keels Super, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 77 825 0275,/Restaurant_Review-g304138-d12451785-Reviews-Kandy_Willows_Restaurant-Kandy_Kandy_District_Central_Province.html,0.73935,Positive,"Chinese, Indian, Southwestern, Asian, Arabic"
12231156,Lyon's Restaurant,7.292791,80.6325,"A1, Kandy 20000 Sri Lanka",20000.0,0,0,3.3,16,+94 81 4 946600,/Restaurant_Review-g304138-d12231156-Reviews-Lyon_s_Restaurant-Kandy_Kandy_District_Central_Province.html,0.42295625,Positive,"Chinese, Asian"
12714567,Story of Kandy Restaurant at 24 by Suyaama,7.300762,80.62959,"No 24 Sri Dhammasiddi Mawatha Asgiriya, Kandy 20000 Sri Lanka",20000.0,0,0,4.4,5,+94 77 248 4051,/Restaurant_Review-g304138-d12714567-Reviews-Story_of_Kandy_Restaurant_at_24_by_Suyaama-Kandy_Kandy_District_Central_Province.html,0.6452,Positive,"American, Southwestern, Fast Food, Asian, Sri Lankan"
26310180,Nuwara Restaurant and Cafe,7.296497,80.6377,"No146, D. S. Seenanayaka Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.0,2,+94 71 228 0404,/Restaurant_Review-g304138-d26310180-Reviews-Nuwara_Restaurant_and_Cafe-Kandy_Kandy_District_Central_Province.html,0.030149999999999955,Neutral,"Italian, Seafood, Fast Food, European, Asian, Sri Lankan"
12192097,The Vinci Cafe,7.288029,80.657646,"Hewaheta Road, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,7,,/Restaurant_Review-g304138-d12192097-Reviews-The_Vinci_Cafe-Kandy_Kandy_District_Central_Province.html,0.45191428571428577,Positive,"Italian, Chinese, Indian, International, Asian, Sri Lankan"
15187636,Sky Bay,7.303572,80.63669,"89/10 Lady Gordon's Drive 5th Floor, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,7,+94 75 945 2435,/Restaurant_Review-g304138-d15187636-Reviews-Sky_Bay-Kandy_Kandy_District_Central_Province.html,0.8037428571428571,Positive,"Bar, International, European, British, Pub"
25227110,Prison Park Bogambara By Laksam,7.290853,80.63443,"Ehalapola Kumarihami Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,3.3,3,+94 76 813 0006,/Restaurant_Review-g304138-d25227110-Reviews-Prison_Park_Bogambara_By_Laksam-Kandy_Kandy_District_Central_Province.html,-0.016433333333333338,Neutral,"Indian, Asian, Sri Lankan"
23950979,Panini Di Burger,7.293553,80.63852,"No. 207 D. S. Senanayaka Street, Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.7,3,+94 81 2 202277,/Restaurant_Review-g304138-d23950979-Reviews-Panini_Di_Burger-Kandy_Kandy_District_Central_Province.html,0.9007666666666667,Positive,"Italian, Bar, Barbecue, European, British, Pub"
8838123,Frutah,7.27859,80.61716,"416 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.2,9,+94 77 743 1323,/Restaurant_Review-g304138-d8838123-Reviews-Frutah-Kandy_Kandy_District_Central_Province.html,0.5072333333333333,Positive,Fast Food
10292077,Royal Food Court,7.319702,80.629456,"385 Katugasthota Road Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,3.3,10,+94 81 2 213596,/Restaurant_Review-g304138-d10292077-Reviews-Royal_Food_Court-Kandy_Kandy_District_Central_Province.html,0.55891,Positive,"Chinese, American, Indian, Asian"
10118046,Eat All Day Dining,7.288386,80.6427,"No 31 Saranankara Road Ozo Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,4.4,9,+94 81 2 030700,/Restaurant_Review-g304138-d10118046-Reviews-Eat_All_Day_Dining-Kandy_Kandy_District_Central_Province.html,0.6018333333333333,Positive,
26714291,Manna,7.296189,80.637505,"125 D S Senanayake Road Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 76 669 0041,/Restaurant_Review-g304138-d26714291-Reviews-Manna-Kandy_Kandy_District_Central_Province.html,0.9719,Positive,"Chinese, Asian, Indonesian, Sri Lankan"
29010881,Machang Kandy,7.288248,80.64192,"No 30 George E De Silva Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 75 989 9888,/Restaurant_Review-g304138-d29010881-Reviews-Machang_Kandy-Kandy_Kandy_District_Central_Province.html,0.8795,Positive,"Asian, Sri Lankan, Beer restaurants"
15123608,ORO Family Resaurant,7.279124,80.67988,"67/20,Naththarampotha Kundasale, Kandy 20168 Sri Lanka",20168.0,0,0,4.8,6,+94 76 843 6620,/Restaurant_Review-g304138-d15123608-Reviews-ORO_Family_Resaurant-Kandy_Kandy_District_Central_Province.html,0.53082,Positive,"Chinese, American, Asian, Healthy"
25438944,The Kebab Station,7.289534,80.63355,"548, 1 Peradeniya Rd, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,4,+94 77 222 4947,/Restaurant_Review-g304138-d25438944-Reviews-The_Kebab_Station-Kandy_Kandy_District_Central_Province.html,0.118425,Positive,African
23611484,Kandywin Hotels,7.30956,80.669655,"85/2 Amunugama, Kandy 20270 Sri Lanka",20270.0,0,0,5.0,1,+94 76 041 1215,/Restaurant_Review-g304138-d23611484-Reviews-Kandywin_Hotels-Kandy_Kandy_District_Central_Province.html,0.9595,Positive,"Italian, American, Indian, Asian, Sri Lankan"
27931363,Queen Zee,7.292551,80.65376,"198,Thalwatta, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 369 0822,/Restaurant_Review-g304138-d27931363-Reviews-Queen_Zee-Kandy_Kandy_District_Central_Province.html,0.9595,Positive,Asian
7357036,The Swiss Residence Restaurant,7.296978,80.63012,"23 Bahirawakanda, Kandy 20000 Sri Lanka",20000.0,0,0,3.0,30,+94 81 2 204646,/Restaurant_Review-g304138-d7357036-Reviews-The_Swiss_Residence_Restaurant-Kandy_Kandy_District_Central_Province.html,0.38882333333333335,Positive,"Asian, Sri Lankan"
5010630,The Crib,7.289736,80.62992,"178/5 Colombo Road Between Mlesna Tea Centre, Kandy 20021 Sri Lanka",20021.0,0,0,3.0,10,+94 81 2 387446,/Restaurant_Review-g304138-d5010630-Reviews-The_Crib-Kandy_Kandy_District_Central_Province.html,0.3046375,Positive,"Chinese, American, Seafood, International, Asian, Sri Lankan"
13167814,Tandoori,7.293061,80.63686,"Sri Dalada Veediya Delight Bakers & Sweet House, Kandy 20000 Sri Lanka",20000.0,0,0,2.8,29,+94 81 2 200092,/Restaurant_Review-g304138-d13167814-Reviews-Tandoori-Kandy_Kandy_District_Central_Province.html,0.009944827586206888,Neutral,"Indian, Asian"
13997706,Madras Cafe,7.294408,80.63563,"183 Colombo Street, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,9.40094E+12,/Restaurant_Review-g304138-d13997706-Reviews-Madras_Cafe-Kandy_Kandy_District_Central_Province.html,0.0,Neutral,"Indian, Asian, Sri Lankan"
14963667,The Escape,7.276822,80.59439,"348 Gannoruwa Road Gannoruwa, Kandy 20000 Sri Lanka",20000.0,0,0,1.8,5,+94 81 4 505090,/Restaurant_Review-g304138-d14963667-Reviews-The_Escape-Kandy_Kandy_District_Central_Province.html,0.383,Positive,"Cafe, Asian"
9610440,Golden Cafe,7.29575,80.63676,"52 Kotugodella Veedya, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 351 5967,/Restaurant_Review-g304138-d9610440-Reviews-Golden_Cafe-Kandy_Kandy_District_Central_Province.html,0.0,Neutral,Street Food
12665177,Chi Cheong Chinese Restaurent,7.288821,80.62916,"234 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,3.7,3,+94 72 026 9737,/Restaurant_Review-g304138-d12665177-Reviews-Chi_Cheong_Chinese_Restaurent-Kandy_Kandy_District_Central_Province.html,0.30356666666666665,Positive,"Chinese, Asian, Soups, Sri Lankan"
6550137,Ratnayake Bakers,7.29432,80.63684,"Colombo Street Kandy, Asgiriya Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,3.2,17,+94 81 2 215774,/Restaurant_Review-g304138-d6550137-Reviews-Ratnayake_Bakers-Kandy_Kandy_District_Central_Province.html,0.16458124999999998,Positive,
15574728,Shan City Chinese Restaurent,7.296886,80.63647,"27/3/1, Kotugodalla Veediya, Kandy 3rd floor, HSBC Bank, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,3,+94 76 966 2822,/Restaurant_Review-g304138-d15574728-Reviews-Shan_City_Chinese_Restaurent-Kandy_Kandy_District_Central_Province.html,0.6150000000000001,Positive,Chinese
20264970,Good Vibes Cafe Kandy,7.279832,80.61941,"Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 171 4895,/Restaurant_Review-g304138-d20264970-Reviews-Good_Vibes_Cafe_Kandy-Kandy_Kandy_District_Central_Province.html,0.9409,Positive,"Italian, French, Chinese, Japanese, Cafe"
21165595,Better Blend,7.291457,80.647766,"47 Hewaheta Rd, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 663 9076,/Restaurant_Review-g304138-d21165595-Reviews-Better_Blend-Kandy_Kandy_District_Central_Province.html,0.9694,Positive,"Mexican, Chinese, Asian, Sri Lankan"
20263898,Canova Restaurant,7.279758,80.62023,"208/5/4, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 71 870 7293,/Restaurant_Review-g304138-d20263898-Reviews-Canova_Restaurant-Kandy_Kandy_District_Central_Province.html,0.9683,Positive,
10593560,Cornhill Resturant,7.293326,80.63506,"Sri Dalada Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,5,,/Restaurant_Review-g304138-d10593560-Reviews-Cornhill_Resturant-Kandy_Kandy_District_Central_Province.html,0.557,Positive,"Indian, Cafe, Asian, Sri Lankan"
17912645,Burger Hub,7.292491,80.648636,"115 Anagarika Dharmapala Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,3.7,3,+94 77 726 5994,/Restaurant_Review-g304138-d17912645-Reviews-Burger_Hub-Kandy_Kandy_District_Central_Province.html,0.5596333333333333,Positive,"Cafe, Healthy"
26150935,Cafe Weez Kandy,7.282681,80.62235,"589 , Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,1.0,1,+94 70 604 1354,/Restaurant_Review-g304138-d26150935-Reviews-Cafe_Weez_Kandy-Kandy_Kandy_District_Central_Province.html,-0.6381,Negative,"Fast Food, International, Asian, Diner, Healthy"
8609417,Bala's Dosai,7.30749,80.63651,"339/A Katugastota Roads, Kandy 20000 Sri Lanka",20000.0,0,0,3.1,9,+94 71 480 7649,/Restaurant_Review-g304138-d8609417-Reviews-Bala_s_Dosai-Kandy_Kandy_District_Central_Province.html,0.4326888888888889,Positive,"Asian, Sri Lankan"
13167876,Spice Food Court,7.29313,80.63693,"No 24 Dalada Veediya Delight Bakers & Sweet House, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,7,+94 81 2 200092,/Restaurant_Review-g304138-d13167876-Reviews-Spice_Food_Court-Kandy_Kandy_District_Central_Province.html,0.5814571428571428,Positive,Asian
25256521,Durianzila,7.285277,80.625496,"No. 433 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,1.0,1,+94 77 444 2466,/Restaurant_Review-g304138-d25256521-Reviews-Durianzila-Kandy_Kandy_District_Central_Province.html,0.0,Neutral,"Cafe, Fast Food, Asian, Sri Lankan"
15336631,Anubhava Restaurant,7.27198,80.60488,"Gannoruwa Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,4,+94 71 158 5686,/Restaurant_Review-g304138-d15336631-Reviews-Anubhava_Restaurant-Kandy_Kandy_District_Central_Province.html,0.6575,Positive,
7792644,Panorama,7.305852,80.624146,"Srimath Kudarathwatta Mawatha Cinnamon Citadel, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,8,+94 81 2 234365,/Restaurant_Review-g304138-d7792644-Reviews-Panorama-Kandy_Kandy_District_Central_Province.html,0.6059375,Positive,"International, Asian, Sri Lankan"
13549934,Heritage by Oak-Ray,7.29575,80.63676,"41 Deva Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.5,2,+94 81 2 223710,/Restaurant_Review-g304138-d13549934-Reviews-Heritage_by_Oak_Ray-Kandy_Kandy_District_Central_Province.html,0.2143,Positive,"Italian, Chinese, Indian, Southwestern, Asian, Sri Lankan"
25174405,Street Kitchen,7.231122,80.245026,"517 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 81 2 222699,/Restaurant_Review-g304138-d25174405-Reviews-Street_Kitchen-Kandy_Kandy_District_Central_Province.html,0.936,Positive,
15134310,Kitchen Shimai,7.29536,80.63807,"No. 84 D.S. Senanayake Road, Kandy 20000 Sri Lanka",20000.0,0,0,2.5,2,+94 81 2 205734,/Restaurant_Review-g304138-d15134310-Reviews-Kitchen_Shimai-Kandy_Kandy_District_Central_Province.html,0.005400000000000016,Neutral,Japanese
9756640,Samadhi Restaurant & Gallery,7.361526,80.73627,"Kukul Oya Rd, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 81 4 470925,/Restaurant_Review-g304138-d9756640-Reviews-Samadhi_Restaurant_Gallery-Kandy_Kandy_District_Central_Province.html,0.9806999999999999,Positive,"Asian, Sri Lankan"
7259461,Victory Hotel Kandy,7.29398,80.63764,"79 Colombo Str 79, Colombo Str, Kandy 20000 Sri Lanka",20000.0,0,0,3.0,172,+94 81 2 222526,/Restaurant_Review-g304138-d7259461-Reviews-Victory_Hotel_Kandy-Kandy_Kandy_District_Central_Province.html,0.31392882352941176,Positive,"Bar, International, Pub, Sri Lankan"
5523984,Stuffed Cafe,,,"No 125 Rajphilla Mawatha, Kandy 200000 Sri Lanka",200000.0,0,0,5.0,1,+(94)0094774977821,/Restaurant_Review-g304138-d5523984-Reviews-Stuffed_Cafe-Kandy_Kandy_District_Central_Province.html,0.9313,Positive,"Cafe, Seafood, Asian, Sri Lankan"
12310642,Day Break Restaurant,,,"210 / 1 Pallegama Ampitiya, Kandy 20160 Sri Lanka",20160.0,0,0,5.0,1,+94 81 2 235313,/Restaurant_Review-g304138-d12310642-Reviews-Day_Break_Restaurant-Kandy_Kandy_District_Central_Province.html,0.9531,Positive,"Italian, Chinese, Thai, Grill"
8097556,Kandy Supreme Hotel Restaurant,7.288875,80.638985,"63 Rajapihilla Mawatha Kandy Supreme Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 81 2 060663,/Restaurant_Review-g304138-d8097556-Reviews-Kandy_Supreme_Hotel_Restaurant-Kandy_Kandy_District_Central_Province.html,0.7646,Positive,International
23800348,Hashtag - 'The Food Station',7.307326,80.63651,"152 Katugastota Road, Kandy 20000 Sri Lanka",20000.0,0,0,1.0,1,+94 70 678 7575,/Restaurant_Review-g304138-d23800348-Reviews-Hashtag_The_Food_Station-Kandy_Kandy_District_Central_Province.html,-0.7106,Negative,"Italian, Chinese, Fast Food, Asian, Healthy, Sri Lankan"
28079527,Sherees' Cakes - Kandy,7.277718,80.62818,"90, Paradise Park, Thapodharama Road, Hanthana, Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 364 2785,/Restaurant_Review-g304138-d28079527-Reviews-Sherees_Cakes_Kandy-Kandy_Kandy_District_Central_Province.html,0.9639,Positive,
17746813,Yummy Choice,7.290222,80.62978,"156/7b,Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 71 594 1418,/Restaurant_Review-g304138-d17746813-Reviews-Yummy_Choice-Kandy_Kandy_District_Central_Province.html,0.9062,Positive,"Asian, Sri Lankan"
16759138,Mom's Home Cooked Sri Lankan Cuisine,7.285043,80.64475,"Rajapihilla Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 70 232 2058,/Restaurant_Review-g304138-d16759138-Reviews-Mom_s_Home_Cooked_Sri_Lankan_Cuisine-Kandy_Kandy_District_Central_Province.html,0.9432,Positive,"Asian, Sri Lankan"
14919060,KFC,7.27859,80.61716,"Peradeniya Rd, Kandy 20000 Sri Lanka",20000.0,0,0,3.0,7,+94 81 2 229888,/Restaurant_Review-g304138-d14919060-Reviews-KFC-Kandy_Kandy_District_Central_Province.html,-0.36287142857142857,Negative,American
15697107,Red Spice,7.29806,80.65067,"33 Dharmasoka Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,3,+94 81 4 951666,/Restaurant_Review-g304138-d15697107-Reviews-Red_Spice-Kandy_Kandy_District_Central_Province.html,0.2988,Positive,
15711078,Pavana,7.29418,80.6347,"Wadugodapitiya Ln, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,2,+94 81 2 201508,/Restaurant_Review-g304138-d15711078-Reviews-Pavana-Kandy_Kandy_District_Central_Province.html,0.44415,Positive,"Asian, Pub, Wine Bar, Sri Lankan"
15214453,Hotel Casamara Restaurant,7.29575,80.63676,"No. 12 Kotugodella Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,2.3,3,+94 81 2 224688,/Restaurant_Review-g304138-d15214453-Reviews-Hotel_Casamara_Restaurant-Kandy_Kandy_District_Central_Province.html,-0.35600000000000004,Negative,International
3693076,Ajith Restaurant,7.27859,80.61716,"47 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,1,,/Restaurant_Review-g304138-d3693076-Reviews-Ajith_Restaurant-Kandy_Kandy_District_Central_Province.html,0.9559,Positive,Asian
12284873,Lemuria Restaurant,7.27859,80.61716,"252 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 81 2 236402,/Restaurant_Review-g304138-d12284873-Reviews-Lemuria_Restaurant-Kandy_Kandy_District_Central_Province.html,0.9244,Positive,
11437023,Cafe GetMore,,,"172 E.L. Senanayake St, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 76 702 7090,/Restaurant_Review-g304138-d11437023-Reviews-Cafe_GetMore-Kandy_Kandy_District_Central_Province.html,0.9476,Positive,
12837030,Mountbatten Lounge,7.293553,80.63852,"Kundasale, Kandy 20000 Sri Lanka",20000.0,0,0,2.7,6,+94 81 2 422122,/Restaurant_Review-g304138-d12837030-Reviews-Mountbatten_Lounge-Kandy_Kandy_District_Central_Province.html,0.062016666666666685,Positive,"Asian, Sri Lankan"
8637926,Summer Set,7.29639,80.635,"Adahana Maluwa Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,1,+94 72 228 0404,/Restaurant_Review-g304138-d8637926-Reviews-Summer_Set-Kandy_Kandy_District_Central_Province.html,0.9634,Positive,Asian
11726754,Royal Green Cafetaria,7.270083,80.59562,"Royal Botanical Gardens Peradeniya, Kandy 20000 Sri Lanka",20000.0,0,0,2.8,4,+94 81 7 388308,/Restaurant_Review-g304138-d11726754-Reviews-Royal_Green_Cafetaria-Kandy_Kandy_District_Central_Province.html,0.2843,Positive,
